ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;PRODUTO;PRODUÇÃO
1990;SET;RIO GRANDE DO SUL;REFAP;GASOLINA DE AVIAÇÃO;0
1990;OUT;RIO GRANDE DO SUL;REFAP;GASOLINA DE AVIAÇÃO;0
1990;NOV;RIO GRANDE DO SUL;REFAP;GASOLINA DE AVIAÇÃO;0
1990;DEZ;RIO GRANDE DO SUL;REFAP;GASOLINA DE AVIAÇÃO;0
1990;JAN;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;FEV;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;MAR;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;ABR;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;MAI;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;JUN;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;JUL;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;AGO;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;SET;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;OUT;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;NOV;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;DEZ;SÃO PAULO;UNIVEN;GASOLINA DE AVIAÇÃO;0
1990;JAN;BAHIA;DAX OIL;GASOLINA DE AVIAÇÃO;0
1990;JAN;BAHIA;DAX OIL;NAFTA;0
1990;FEV;BAHIA;DAX OIL;NAFTA;0
1990;AGO;RIO GRANDE DO SUL;REFAP;ASFALTO;8593,269231
1990;JUL;RIO GRANDE DO SUL;REFAP;ASFALTO;8295,192308
1990;JUN;RIO GRANDE DO SUL;REFAP;ASFALTO;8525,961538
1990;MAI;RIO GRANDE DO SUL;REFAP;ASFALTO;2044,230769
1990;ABR;RIO GRANDE DO SUL;REFAP;ASFALTO;8074,038462
1990;MAR;RIO GRANDE DO SUL;REFAP;ASFALTO;7234,615385
1990;FEV;RIO GRANDE DO SUL;REFAP;ASFALTO;1596,153846
1990;JAN;RIO GRANDE DO SUL;REFAP;ASFALTO;3963,461538
1990;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;SET;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;ASFALTO;0
1990;DEZ;RIO GRANDE DO NORTE;RPCC;ASFALTO;0
1990;NOV;RIO GRANDE DO NORTE;RPCC;ASFALTO;0
1990;OUT;RIO GRANDE DO NORTE;RPCC;ASFALTO;0
1990;SET;RIO GRANDE DO SUL;REFAP;ASFALTO;12352,88462
1990;OUT;RIO GRANDE DO SUL;REFAP;ASFALTO;11708,65385
1990;NOV;RIO GRANDE DO SUL;REFAP;ASFALTO;6020,192308
1990;DEZ;RIO GRANDE DO SUL;REFAP;ASFALTO;4865,384615
1990;MAR;BAHIA;DAX OIL;NAFTA;0
1990;ABR;BAHIA;DAX OIL;NAFTA;0
1990;MAI;BAHIA;DAX OIL;NAFTA;0
1990;JUN;BAHIA;DAX OIL;NAFTA;0
1990;JUL;BAHIA;DAX OIL;NAFTA;0
1990;AGO;BAHIA;DAX OIL;NAFTA;0
1990;SET;BAHIA;DAX OIL;NAFTA;0
1990;OUT;BAHIA;DAX OIL;NAFTA;0
1990;NOV;BAHIA;DAX OIL;NAFTA;0
1990;DEZ;BAHIA;DAX OIL;NAFTA;0
1990;JAN;BAHIA;DAX OIL;ASFALTO;0
1990;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA DE AVIAÇÃO;0
1990;NOV;SÃO PAULO;UNIVEN;ASFALTO;0
1990;OUT;SÃO PAULO;UNIVEN;ASFALTO;0
1990;SET;SÃO PAULO;UNIVEN;ASFALTO;0
1990;AGO;SÃO PAULO;UNIVEN;ASFALTO;0
1990;JUL;SÃO PAULO;UNIVEN;ASFALTO;0
1990;JUN;SÃO PAULO;UNIVEN;ASFALTO;0
1990;MAI;SÃO PAULO;UNIVEN;ASFALTO;0
1990;ABR;SÃO PAULO;UNIVEN;ASFALTO;0
1990;MAR;SÃO PAULO;UNIVEN;ASFALTO;0
1990;FEV;SÃO PAULO;UNIVEN;ASFALTO;0
1990;JAN;SÃO PAULO;UNIVEN;ASFALTO;0
1990;DEZ;SÃO PAULO;UNIVEN;ASFALTO;0
1990;DEZ;PERNAMBUCO;RNEST;COQUE;0
1990;NOV;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;3374,489796
1990;OUT;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;SET;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;AGO;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;JUL;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;JUN;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;MAI;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;ABR;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;MAR;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;FEV;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;JAN;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;DEZ;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;NOV;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;OUT;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;SET;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;AGO;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;JUL;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;JUN;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;MAI;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;ABR;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;MAR;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;FEV;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;JAN;SÃO PAULO;REPLAN;OUTROS ENERGÉTICOS;0
1990;DEZ;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;NOV;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;NOV;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;DEZ;PARANÁ;REPAR;OUTROS ENERGÉTICOS;0
1990;JAN;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;SET;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;OUTROS ENERGÉTICOS;0
1990;DEZ;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;NOV;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;OUT;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;SET;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;AGO;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;JUL;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;JUN;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;MAI;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;ABR;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;MAR;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;FEV;RIO GRANDE DO NORTE;RPCC;OUTROS ENERGÉTICOS;0
1990;JAN;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;OUT;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;AGO;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;ABR;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;MAR;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;FEV;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;JAN;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;DEZ;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;NOV;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;OUT;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;SET;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;AGO;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;JUL;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;JUN;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;MAI;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;ABR;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;MAR;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;FEV;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;JAN;RIO DE JANEIRO;REDUC;OUTROS ENERGÉTICOS;0
1990;DEZ;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;NOV;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;OUT;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;SET;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;AGO;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;JUL;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;JUN;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;MAI;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;SET;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;JUN;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;AGO;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;JUL;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;JUN;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;MAI;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;ABR;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;MAR;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;FEV;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;JAN;SÃO PAULO;RECAP;OUTROS ENERGÉTICOS;0
1990;DEZ;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;NOV;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;OUT;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;SET;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;AGO;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;JUL;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;JUN;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;MAI;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;ABR;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;MAR;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;FEV;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;JAN;SÃO PAULO;REVAP;OUTROS ENERGÉTICOS;0
1990;DEZ;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;NOV;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;OUT;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;SET;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;JUL;SÃO PAULO;RPBC;OUTROS ENERGÉTICOS;0
1990;FEV;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;MAR;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;ABR;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;AGO;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;1616
1990;JUL;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;2375
1990;JUN;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;3302
1990;MAI;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;1660
1990;ABR;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;72
1990;MAR;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;390
1990;FEV;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;2776
1990;JAN;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;449
1990;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;SET;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
1990;DEZ;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;NOV;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;OUT;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;SET;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;2640
1990;SET;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;OUT;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;830
1990;DEZ;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;157
1990;NOV;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;OUT;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;SET;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;AGO;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;JUL;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;JUN;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;MAI;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;ABR;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;MAR;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;FEV;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;JAN;BAHIA;DAX OIL;QUEROSENE ILUMINANTE;0
1990;DEZ;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;NOV;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;OUT;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;SET;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;AGO;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;JUL;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;JUN;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;MAI;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;ABR;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;MAR;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;FEV;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;JAN;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
1990;NOV;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;2296
1990;AGO;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;JUL;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;JUN;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;MAR;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;FEV;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;JAN;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;DEZ;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;NOV;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;OUT;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;SET;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;AGO;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;JUL;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;JUN;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;MAI;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;ABR;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;MAR;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;FEV;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;JAN;SÃO PAULO;UNIVEN;OUTROS ENERGÉTICOS;0
1990;DEZ;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;NOV;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;OUT;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;SET;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;AGO;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;JUL;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;JUN;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;MAI;RIO GRANDE DO SUL;REFAP;OUTROS ENERGÉTICOS;0
1990;ABR;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;MAI;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;JUN;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;JUL;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;MAI;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;ABR;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;MAR;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;FEV;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;JAN;RIO GRANDE DO NORTE;RPCC;QUEROSENE ILUMINANTE;0
1990;DEZ;PARANÁ;REPAR;QUEROSENE ILUMINANTE;2149
1990;NOV;PARANÁ;REPAR;QUEROSENE ILUMINANTE;5040
1990;OUT;PARANÁ;REPAR;QUEROSENE ILUMINANTE;2628
1990;SET;PARANÁ;REPAR;QUEROSENE ILUMINANTE;3511
1990;AGO;PARANÁ;REPAR;QUEROSENE ILUMINANTE;3291
1990;JUL;PARANÁ;REPAR;QUEROSENE ILUMINANTE;3421
1990;MAI;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;JUN;PARANÁ;REPAR;QUEROSENE ILUMINANTE;3089
1990;ABR;PARANÁ;REPAR;QUEROSENE ILUMINANTE;1664
1990;MAR;PARANÁ;REPAR;QUEROSENE ILUMINANTE;2706
1990;FEV;PARANÁ;REPAR;QUEROSENE ILUMINANTE;3196
1990;JAN;PARANÁ;REPAR;QUEROSENE ILUMINANTE;2662
1990;DEZ;SÃO PAULO;REPLAN;QUEROSENE ILUMINANTE;6911
1990;DEZ;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;NOV;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;OUT;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;SET;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;AGO;BAHIA;DAX OIL;OUTROS ENERGÉTICOS;0
1990;MAI;PARANÁ;REPAR;QUEROSENE ILUMINANTE;3421
1990;DEZ;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;492,8571429
1990;ABR;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;FEV;RIO DE JANEIRO;MANGUINHOS;OUTROS ENERGÉTICOS;0
1990;SET;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;3680
1990;AGO;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2211
1990;JUL;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2849
1990;JUN;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2455
1990;MAI;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2939
1990;ABR;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;1657
1990;MAR;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;1724
1990;FEV;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2522
1990;JAN;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2069
1990;DEZ;BAHIA;RLAM;QUEROSENE ILUMINANTE;1703
1990;NOV;BAHIA;RLAM;QUEROSENE ILUMINANTE;2217
1990;OUT;BAHIA;RLAM;QUEROSENE ILUMINANTE;3164
1990;SET;BAHIA;RLAM;QUEROSENE ILUMINANTE;1627
1990;AGO;BAHIA;RLAM;QUEROSENE ILUMINANTE;2372
1990;JUL;BAHIA;RLAM;QUEROSENE ILUMINANTE;2424
1990;JUN;BAHIA;RLAM;QUEROSENE ILUMINANTE;1422
1990;MAI;BAHIA;RLAM;QUEROSENE ILUMINANTE;1775
1990;MAR;BAHIA;RLAM;QUEROSENE ILUMINANTE;2062
1990;FEV;BAHIA;RLAM;QUEROSENE ILUMINANTE;3554
1990;JAN;BAHIA;RLAM;QUEROSENE ILUMINANTE;1645
1990;DEZ;PERNAMBUCO;RNEST;QUEROSENE ILUMINANTE;0
1990;NOV;PERNAMBUCO;RNEST;QUEROSENE ILUMINANTE;0
1990;OUT;PERNAMBUCO;RNEST;QUEROSENE ILUMINANTE;0
1990;OUT;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;1188
1990;SET;PERNAMBUCO;RNEST;QUEROSENE ILUMINANTE;0
1990;NOV;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;2208
1990;DEZ;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;3512
1990;NOV;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;205
1990;OUT;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;10929
1990;SET;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;3354
1990;AGO;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;3926
1990;JUL;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;5963
1990;JUN;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;5600
1990;MAI;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;0
1990;ABR;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;5583
1990;MAR;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;5636
1990;FEV;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;4954
1990;JAN;RIO DE JANEIRO;REDUC;QUEROSENE ILUMINANTE;0
1990;DEZ;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;NOV;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;OUT;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;SET;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;AGO;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;JUL;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;JUN;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;MAI;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;ABR;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;MAR;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;FEV;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;JAN;RIO DE JANEIRO;MANGUINHOS;QUEROSENE ILUMINANTE;0
1990;DEZ;MINAS GERAIS;REGAP;QUEROSENE ILUMINANTE;1724
1990;AGO;PERNAMBUCO;RNEST;QUEROSENE ILUMINANTE;0
1990;JUN;PERNAMBUCO;RNEST;QUEROSENE ILUMINANTE;0
